count,post,patch,get,filter
23664,128,26,42,5011
23673,112,40,42,5265
23671,107,45,41,5580
23669,108,43,41,5611
23670,109,41,41,5955
23679,109,40,41,6064
23662,105,42,41,6113
23663,107,38,41,6259
23665,106,38,41,6428
23660,101,42,41,6500
23668,96,43,41,6505
23680,25,32,29,1872
23686,42,96,45,2846
23691,45,93,42,3183
23689,40,95,48,3199
23694,43,87,48,3713
23695,46,91,43,3769
23685,34,101,42,4139
23688,44,86,46,4280
23692,43,89,46,4485
23693,41,90,43,4514
23697,49,93,31,5082
23699,47,89,36,5509
23683,47,90,36,5540
23698,48,78,44,5840
23687,32,97,41,5975
23684,32,92,43,6125
23696,29,39,42,6251
23681,29,38,41,6408
23690,39,41,32,6409
23682,27,41,39,6577
23718,30,41,43,2029
23700,32,51,42,2472
23701,35,44,39,2863
23710,44,256,44,3060
23712,54,237,45,3250
23707,50,239,52,3327
23704,54,239,47,3501
23703,47,254,44,3689
23719,50,239,51,4278
23706,51,238,54,4716
23702,54,121,51,5091
23705,47,138,41,5403
23713,41,50,41,5537
23708,48,136,40,5497
23717,41,48,41,5962
23714,39,49,45,6015
23709,40,45,45,6097
23715,42,46,38,6203
23711,38,46,42,6365
23716,47,38,38,6415
23734,30,41,41,1785
23739,50,43,28,2484
23723,46,44,47,2785
23733,47,43,45,3566
23732,46,45,43,3809
23731,48,43,45,3828
23727,43,46,45,3901
23722,39,47,48,4100
23725,44,43,45,4410
23728,40,43,47,4950
23721,40,46,46,5303
23720,43,45,43,5477
23730,42,45,41,5671
23738,51,46,28,5922
23736,50,47,28,6038
23737,46,43,34,6252
23729,46,33,45,6267
23735,49,41,28,6375
23724,31,45,40,6535
23726,32,43,41,6537
23741,24,47,31,1851
23759,48,172,41,2968
23755,46,41,40,3246
23751,48,172,41,3669
23747,48,42,40,4003
23757,50,207,41,4026
23758,49,207,41,4199
23754,47,40,41,5029
23748,34,48,40,5037
23756,51,207,41,4937
23752,36,44,40,5470
23742,32,48,40,5887
23749,35,44,40,5906
23745,35,42,40,6148
23744,32,46,40,6151
23746,33,43,40,6325
23750,37,35,40,6399
23753,38,33,40,6531
23740,30,40,38,6645
23743,26,40,40,6678
23765,106,39,42,2402
23761,99,42,39,2653
23764,100,42,39,2925
23763,96,43,40,3136
23778,121,40,49,3299
23776,119,38,53,4010
23760,117,56,42,4205
23774,121,39,49,4368
23777,119,39,42,4732
23775,118,39,43,5075
23767,117,41,43,5187
23769,116,42,42,5424
23771,117,37,43,5650
23773,116,40,42,5656
23768,113,42,42,5878
23772,113,40,42,6077
23770,107,41,42,6199
23779,101,44,42,6319
23762,105,42,42,6413
23766,105,41,42,6505
23784,25,42,31,2024
23780,37,45,42,3011
23786,36,43,42,3195
23798,30,45,43,3398
23788,49,240,43,3622
23793,49,238,43,3683
23792,46,235,43,3826
23796,50,239,43,4131
23787,45,242,43,4474
23795,45,238,43,4977
23785,49,235,43,5102
23797,50,172,42,5379
23794,52,170,42,5599
23799,52,167,42,5748
23791,44,141,42,5852
23789,44,141,42,6085
23790,37,40,42,6284
23781,31,42,41,6396
23782,35,42,42,6452
23783,28,46,38,6538
23805,47,42,35,2244
23818,40,40,44,2474
23819,29,41,42,2993
23807,52,43,48,3582
23811,48,43,52,3591
23809,48,43,50,3744
23812,50,43,47,4212
23804,48,38,54,4293
23810,49,42,47,4689
23817,41,54,41,4751
23814,37,49,49,5240
23815,44,54,37,5248
23808,44,50,41,5604
23806,53,38,43,5836
23800,47,44,38,6112
23803,38,45,44,6219
23802,41,41,39,6318
23801,30,41,43,6448
23813,40,41,37,6446
23816,37,38,41,6527
23821,27,43,38,1637
23831,50,123,43,2556
23832,48,127,43,3232
23829,46,42,43,3360
23830,49,214,43,3581
23833,53,209,42,4131
23834,50,211,42,4160
23838,52,208,42,4363
23837,45,42,42,4769
23836,51,208,42,4822
23827,45,43,42,5072
23826,37,50,42,5419
23835,46,39,43,5731
23839,43,41,42,5861
23824,35,45,43,5919
23822,33,47,42,6163
23823,34,44,43,6291
23828,31,43,42,6324
23820,37,41,43,6351
23825,29,43,40,6423
23841,26,44,39,1389
23840,31,43,42,1930
23858,48,39,43,2854
23853,55,195,43,4049
23857,50,197,43,4172
23850,53,196,43,4536
23854,50,197,43,4580
23856,55,191,44,4690
23851,52,193,43,5028
23852,54,120,43,5188
23855,39,47,43,5398
23849,39,46,44,5439
23846,38,50,43,5650
23847,37,46,43,5943
23842,40,46,43,5994
23859,39,43,43,6059
23844,36,43,43,6290
23845,36,41,43,6340
23848,34,43,42,6423
23843,29,43,42,6486
23862,91,45,42,2044
23872,112,45,44,2322
23873,119,37,44,2576
23865,102,45,44,2799
23869,110,45,44,3195
23879,114,259,44,3817
23875,115,257,44,4081
23878,116,255,44,4122
23871,114,221,44,4240
23870,109,45,44,4703
23877,117,218,44,4724
23876,110,42,44,5427
23874,113,39,44,5587
23860,101,49,44,5727
23867,101,45,44,5890
23868,100,45,44,5896
23863,99,44,44,6097
23864,97,43,44,6104
23866,96,42,44,6247
23861,92,44,43,6355
23884,33,41,43,2572
23881,29,43,41,2719
23882,27,43,42,2914
23894,45,45,43,2891
23880,37,46,43,3477
23898,52,45,44,3903
23892,51,45,44,4391
23890,49,48,44,4451
23899,52,42,43,4655
23896,49,44,44,5173
23893,47,45,44,5200
23891,52,40,44,5387
23897,46,45,43,5754
23895,46,43,44,5760
23888,37,47,43,6046
23887,45,37,43,6156
23886,37,47,43,6203
23889,35,40,43,6361
23883,34,48,43,6382
23885,32,43,43,6461
23908,44,46,42,2152
23917,32,43,41,2358
23907,32,47,42,2639
23911,52,51,42,3991
23912,40,63,42,4234
23918,46,52,42,4299
23903,54,38,54,4468
23910,49,53,42,4721
23919,48,49,42,4766
23904,48,54,42,4946
23914,51,46,42,5252
23913,45,43,42,5454
23909,42,47,42,5606
23906,39,49,42,5864
23902,52,36,42,5995
23905,45,40,42,6243
23901,44,43,42,6246
23900,31,44,40,6375
23915,39,41,42,6393
23916,26,44,41,6511
23922,26,43,42,1586
23929,41,41,48,2662
23931,49,41,38,2795
23928,44,43,46,3317
23938,40,40,50,3440
23934,48,210,48,3720
23936,44,218,49,3978
23930,46,217,45,3985
23933,42,213,50,4460
23927,47,209,49,4673
23935,47,209,47,4978
23932,50,44,36,5353
23937,34,47,39,5808
23925,37,52,41,5807
23924,39,46,39,5911
23939,37,45,37,5990
23926,40,43,37,6213
23923,27,45,48,6297
23921,33,43,42,6422
23920,30,42,44,6478
23941,92,43,41,1577
23954,115,46,44,3494
23953,114,48,44,3569
23947,96,36,65,3987
23959,121,65,45,4234
23958,123,66,45,4627
23956,112,38,44,4727
23957,113,38,44,4767
23942,92,47,56,5006
23943,93,47,54,5443
23946,95,51,46,5690
23950,99,51,41,5759
23944,94,46,51,5993
23952,100,48,41,6228
23949,98,46,45,6265
23948,97,48,42,6385
23945,95,45,43,6602
23951,100,43,45,6634
23940,90,43,50,6728
23955,111,42,24,6740
23962,25,34,30,1463
23966,37,41,39,3180
23971,46,128,42,3216
23973,45,124,45,3626
23970,47,128,44,4159
23969,44,129,45,4349
23974,47,128,42,4512
23976,48,123,43,4533
23978,49,128,34,4719
23972,52,120,34,4968
23975,47,112,45,5249
23977,50,118,34,5655
23967,33,93,42,5823
23968,36,44,38,6125
23961,32,43,42,6235
23963,35,42,43,6359
23960,37,36,43,6479
23979,42,39,28,6580
23964,32,38,36,6659
23965,28,40,37,6714
23998,46,39,30,2511
23995,45,49,45,2631
23992,43,48,46,3047
23994,43,48,47,3532
23999,48,33,53,3747
23996,46,45,45,3807
23989,43,48,46,4031
23985,40,48,47,4428
23993,44,45,43,4510
23986,39,45,47,4999
23991,40,47,44,5017
23990,42,47,42,5342
23988,38,47,45,5617
23983,37,42,45,5766
23987,35,38,47,6147
23984,38,42,43,6163
23997,47,42,30,6237
23981,28,43,45,6351
23980,30,42,43,6411
23982,27,41,44,6420
24009,28,42,39,2289
24000,46,51,41,2506
24007,59,41,35,3033
24012,61,76,47,3359
24015,36,44,41,3594
24016,29,42,42,3605
24004,41,44,41,3833
24008,43,116,53,4113
24019,45,88,51,4646
24005,49,75,52,4840
24011,45,76,52,4942
24014,45,73,53,5440
24001,60,41,35,5650
24003,61,38,35,5757
24002,43,43,41,6055
24013,40,45,41,6058
24018,37,47,41,6165
24017,38,44,41,6346
24006,43,39,42,6400
24010,35,41,42,6501
24028,105,51,49,2536
24031,106,64,47,2946
24032,111,61,44,3746
24039,107,59,44,4044
24033,108,62,41,4306
24024,103,59,43,4375
24038,112,68,29,4552
24027,104,57,42,4700
24030,97,59,46,4996
24029,103,54,44,5421
24021,102,56,44,5574
24025,102,30,66,5901
24020,101,43,49,6008
24034,109,41,39,6312
24036,114,26,51,6373
24026,108,37,44,6435
24037,113,20,51,6565
24035,111,42,29,6741
24023,25,47,109,6875
24022,26,44,110,6937
24040,98,42,40,2229
24057,120,37,44,2529
24046,103,55,47,3327
24054,103,52,48,3805
24051,107,49,45,4262
24059,104,44,50,4457
24053,106,47,47,4617
24050,105,45,50,4658
24056,122,32,44,5196
24058,109,39,46,5483
24043,103,46,50,5785
24048,110,47,38,5827
24055,123,29,44,6091
24052,108,41,40,6128
24045,98,47,40,6194
24047,97,47,40,6380
24049,101,42,39,6516
24044,100,44,40,6561
24042,103,38,39,6696
24041,92,41,41,6716
24062,25,43,43,1670
24075,46,40,43,2611
24079,44,144,43,3480
24077,50,216,43,3909
24076,52,209,44,4310
24074,50,210,44,4469
24078,51,209,44,4725
24071,54,206,44,5121
24070,48,41,43,5393
24073,49,139,43,5344
24072,48,39,43,5516
24063,36,51,43,5701
24069,34,51,43,5773
24065,34,51,43,5834
24066,37,42,43,6141
24064,37,44,43,6281
24060,40,40,43,6286
24067,31,44,43,6432
24068,32,41,43,6505
24061,29,43,41,6665
24082,26,25,40,1639
24087,36,38,45,2854
24090,49,78,47,2848
24086,40,41,46,3150
24097,47,84,53,3506
24094,43,167,61,3897
24085,38,169,66,4259
24091,42,132,65,4353
24099,43,82,62,4506
24095,46,85,56,4952
24093,45,85,56,5277
24098,46,85,52,5624
24092,41,81,57,5749
24088,39,81,59,5903
24089,40,81,56,6152
24096,49,41,34,6285
24084,28,71,78,6239
24081,36,37,48,6299
24083,30,20,42,6497
24080,39,38,43,6478
24102,33,41,41,1949
24108,37,40,40,2637
24107,58,43,34,2782
24110,56,46,34,3245
24106,62,40,34,3306
24103,43,125,54,3689
24116,42,120,57,4085
24105,44,78,56,4179
24117,43,82,53,4582
24118,58,85,34,4771
24109,45,78,53,5208
24112,60,79,34,5576
24113,39,50,40,5782
24111,58,80,34,5954
24101,42,48,40,6097
24115,34,51,41,6255
24114,40,44,40,6363
24119,37,48,40,6396
24100,58,35,34,6553
24104,55,33,34,6652
24120,89,40,40,2047
24124,97,41,35,2427
24131,106,41,41,3314
24139,108,40,41,3331
24133,111,41,39,3460
24126,114,215,41,3750
24135,112,213,43,4244
24134,110,171,41,4328
24137,110,167,42,4798
24121,92,181,42,5169
24138,107,40,41,5356
24136,104,39,44,5518
24129,106,44,32,5564
24132,107,34,45,5650
24128,93,46,41,6028
24127,97,44,40,6096
24130,104,40,35,6264
24125,94,42,42,6439
24122,96,43,37,6536
24123,93,38,43,6622
24143,24,41,19,2045
24140,29,41,39,2451
24142,26,41,40,2588
24149,53,127,48,3205
24155,49,136,41,3643
24158,50,123,48,4161
24153,34,236,40,4113
24157,49,134,41,4569
24154,45,139,40,4610
24145,47,134,41,4878
24156,46,136,41,5300
24150,49,132,41,5322
24148,45,132,40,5499
24151,47,125,41,5867
24146,44,132,40,6058
24152,35,41,40,6268
24144,35,40,40,6305
24159,30,44,40,6348
24147,33,42,40,6387
24141,33,42,40,6445
24161,24,60,14,2265
24160,28,41,39,2453
24169,48,95,47,2825
24167,30,38,43,3229
24179,49,95,48,3957
24177,41,97,52,4081
24168,50,95,48,4272
24175,40,95,52,4347
24178,46,47,35,4770
24173,40,47,43,4881
24172,46,49,33,5166
24164,39,42,46,5442
24174,43,46,38,5781
24165,40,33,53,5911
24171,45,43,33,5967
24170,44,40,36,6131
24162,30,49,40,6279
24176,45,39,31,6355
24163,32,38,43,6537
24166,38,38,34,6642
24181,24,33,33,1818
24182,35,46,43,2891
24184,32,46,44,2909
24187,35,47,39,3976
24191,49,166,43,4039
24197,50,168,43,4379
24195,49,168,43,4684
24193,48,169,43,4726
24198,52,169,37,4890
24192,47,168,42,5143
24199,53,167,33,5653
24194,37,38,40,5861
24196,51,134,34,5777
24190,35,45,39,5956
24183,33,38,45,6186
24189,37,42,34,6240
24186,37,39,36,6291
24188,30,39,38,6404
24185,28,38,38,6461
24180,27,49,22,6571
24219,95,44,42,1817
24200,120,40,43,3085
24208,101,48,44,3134
24213,102,41,44,3290
24204,125,83,43,3562
24203,124,115,43,3663
24201,109,192,62,3855
24205,124,85,43,4046
24202,123,82,43,4365
24212,118,87,43,4859
24206,126,81,43,5274
24210,116,88,43,5620
24207,120,80,43,5675
24209,120,78,43,5901
24214,100,44,44,5956
24217,104,52,44,6109
24218,114,41,43,6304
24211,104,46,44,6572
24215,105,45,44,6599
24216,102,46,44,6679
24237,49,35,42,2003
24225,35,35,50,2551
24223,34,37,38,2629
24238,48,37,42,3734
24236,47,36,45,4168
24233,44,42,37,4555
24231,44,46,36,4572
24232,46,40,37,4864
24234,46,31,47,4897
24230,43,41,36,4963
24239,39,45,36,5488
24227,32,44,38,5637
24235,44,40,36,5751
24229,42,37,36,6024
24224,32,40,38,6263
24226,31,40,38,6278
24220,32,40,38,6409
24228,28,40,38,6611
24221,25,39,37,6676
24222,27,39,36,6688
24247,31,39,39,2054
24245,35,42,39,2603
24244,36,40,39,2959
24246,34,41,39,3186
24243,34,42,39,3446
24253,51,42,45,3938
24257,49,44,43,4062
24251,49,41,45,4538
24255,50,41,44,4602
24254,48,40,39,5230
24259,51,37,45,5224
24250,43,44,39,5543
24248,47,40,39,5767
24256,46,37,39,5948
24252,45,40,39,6062
24249,44,39,39,6221
24242,33,42,39,6380
24258,41,40,39,6384
24241,28,40,38,6437
24240,27,40,39,6512
24262,33,39,43,2270
24261,29,41,43,2355
24260,25,42,35,2557
24269,36,43,43,2677
24275,44,59,38,3593
24279,45,40,54,3735
24268,37,63,43,3996
24273,43,58,38,4246
24271,42,47,43,4494
24277,57,34,39,4759
24278,58,32,39,5145
24276,45,42,41,5451
24267,39,47,44,5510
24272,39,44,44,5924
24274,41,42,43,6028
24264,39,45,40,6065
24270,35,44,42,6169
24265,34,39,47,6361
24263,27,48,43,6398
24266,33,40,43,6451
24285,104,40,38,2770
24288,118,36,55,2746
24283,118,37,53,3152
24292,118,39,52,3412
24281,124,34,49,3639
24290,120,40,47,3880
24282,136,37,32,4127
24299,116,46,39,4254
24289,120,36,49,4524
24291,112,45,42,5133
24294,110,48,42,5243
24298,132,36,32,5465
24296,121,45,34,5638
24286,112,45,42,5792
24295,113,42,38,6085
24297,113,42,36,6259
24293,115,42,34,6403
24287,110,41,38,6531
24284,102,39,48,6552
24280,107,42,38,6640
24301,30,41,38,2203
24309,45,49,39,2480
24314,47,48,40,3110
24307,47,47,39,3407
24302,54,39,48,4311
24317,52,36,48,4597
24300,54,39,48,4728
24313,47,48,40,4822
24303,52,44,40,5129
24305,50,38,40,5286
24311,44,43,39,5875
24306,48,39,39,5916
24308,43,42,39,6226
24304,37,44,39,6283
24318,30,47,39,6401
24310,35,44,39,6467
24315,33,43,39,6578
24316,32,43,39,6599
24319,31,41,39,6666
24312,26,41,39,6766
24321,26,41,38,1797
24329,40,32,45,2780
24324,36,134,46,3778
24330,39,130,47,3817
24335,43,215,46,3993
24333,42,215,46,4150
24334,40,219,46,4451
24332,41,215,46,4657
24339,45,53,30,5073
24331,36,49,43,5205
24337,43,56,30,5415
24328,36,44,43,5801
24325,34,39,49,5819
24327,38,37,46,5967
24338,46,44,28,6213
24336,45,41,32,6297
24320,28,42,43,6545
24326,33,36,49,6589
24323,28,45,41,6630
24322,33,41,35,6766
24344,29,44,42,2119
24341,26,54,20,2438
24342,34,44,48,2857
24352,53,96,38,3533
24348,47,179,51,3657
24356,51,181,42,4083
24358,47,185,45,4232
24354,50,181,46,4406
24355,54,174,46,4449
24357,48,171,50,4998
24349,48,176,48,5001
24351,54,96,36,5428
24353,51,96,41,5882
24350,55,95,34,5986
24359,44,46,32,6177
24340,37,47,45,6355
24346,37,41,45,6509
24345,36,43,47,6510
24347,34,41,45,6538
24343,33,41,42,6641
24361,89,44,41,1741
24363,94,41,43,2468
24373,112,84,43,3463
24376,114,82,43,3771
24374,110,84,43,3777
24379,115,187,51,3677
24378,113,124,43,4013
24377,112,82,43,4340
24368,110,84,43,4535
24375,111,79,43,5094
24370,105,44,43,5237
24371,107,43,43,5579
24369,97,49,43,5640
24367,109,39,43,5984
24360,94,54,43,6153
24372,106,42,43,6264
24362,98,45,43,6334
24366,95,46,43,6455
24364,96,44,43,6598
24365,94,45,43,6682
24380,30,40,40,2266
24393,48,41,41,2759
24388,35,42,41,2975
24398,48,39,41,3368
24382,34,43,41,3401
24392,47,40,41,3804
24395,53,42,47,4558
24399,53,40,47,4578
24391,51,41,41,4607
24397,49,41,41,4941
24396,51,38,41,5410
24394,46,40,41,5565
24389,38,47,41,5799
24385,37,47,41,6044
24387,38,47,41,6063
24383,37,47,41,6238
24390,31,43,41,6256
24386,34,40,41,6531
24381,26,47,40,6630
24384,27,40,40,6675
24418,24,42,39,2476
24417,28,39,40,2565
24404,39,51,35,2702
24413,40,54,35,3071
24402,49,125,46,3427
24407,44,130,46,3496
24414,41,349,50,3549
24405,53,356,37,3870
24412,46,356,46,4199
24406,50,363,37,4725
24403,44,357,48,4969
24409,30,369,48,5030
24411,45,355,46,5416
24415,45,116,49,5950
24408,51,352,37,5760
24400,42,56,35,6165
24401,51,49,37,6258
24410,31,52,46,6293
24419,37,54,35,6484
24416,36,55,35,6624
24423,24,38,41,1742
24422,35,140,47,2232
24435,42,162,44,2894
24436,47,141,29,3095
24434,40,215,45,4278
24424,38,223,42,4298
24438,43,212,44,4542
24439,44,209,44,4796
24425,39,218,43,4799
24426,36,215,47,4940
24430,42,209,42,5338
24431,40,211,45,5629
24429,34,209,49,5694
24428,32,49,37,6020
24433,46,37,29,6160
24437,46,37,29,6245
24427,37,36,42,6255
24432,39,40,31,6466
24420,30,41,41,6472
24421,28,40,41,6543
24440,28,48,41,2417
24441,30,45,43,2538
24452,43,51,42,2895
24456,48,45,43,2993
24454,44,55,42,3919
24457,45,54,42,3948
24458,49,47,43,4094
24453,45,52,42,4096
24455,51,34,53,4571
24449,48,47,43,4976
24443,43,52,42,5364
24459,48,42,43,5395
24448,43,49,42,5771
24447,40,51,42,5944
24444,42,49,42,6097
24445,38,46,42,6263
24450,37,46,42,6275
24446,39,43,42,6389
24442,31,46,43,6529
24451,35,42,42,6709
24469,22,43,39,2064
24471,25,43,41,2824
24479,44,37,42,2969
24474,45,133,43,3419
24460,46,134,42,3635
24470,45,232,42,3768
24475,43,40,42,4001
24472,47,228,43,4153
24477,47,226,43,4539
24478,49,223,43,5027
24476,48,221,43,5151
24473,41,45,42,5436
24466,42,45,42,5720
24467,38,48,42,5934
24465,41,41,42,6039
24461,41,43,42,6132
24464,39,39,42,6340
24462,32,43,42,6413
24463,32,42,43,6429
24468,26,47,41,6620
24481,28,40,39,2174
24487,38,39,38,2481
24496,42,51,38,2878
24489,40,51,38,3590
24491,36,41,54,3710
24490,41,51,38,4085
24498,41,48,38,4269
24495,54,30,42,4524
24499,53,30,42,4528
24492,53,30,42,5123
24497,51,30,42,5306
24484,34,45,39,5688
24493,38,40,38,6071
24486,36,41,39,6217
24488,39,36,38,6321
24485,35,39,39,6401
24483,33,39,39,6493
24494,30,41,39,6725
24482,27,42,39,6784
24480,26,39,40,6880
24501,88,40,44,2817
24500,87,40,42,2880
24510,111,40,38,2860
24509,108,83,49,2968
24511,112,44,34,3412
24517,105,86,49,4211
24518,102,42,51,4499
24507,103,47,48,4617
24508,110,42,43,4936
24504,108,42,45,5089
24513,109,44,39,5562
24506,105,42,47,5748
24503,107,35,51,5810
24512,113,44,34,6033
24502,90,49,51,6146
24519,98,48,35,6254
24514,99,46,35,6408
24515,92,42,44,6529
24505,102,44,35,6550
24516,93,38,44,6671
24536,50,46,43,2864
24535,49,40,43,3054
24539,44,51,43,3412
24533,46,47,43,3759
24534,50,45,43,3960
24532,48,46,43,4265
24537,51,42,43,4407
24531,47,45,43,4469
24530,44,47,43,4845
24538,52,30,50,5109
24523,37,48,42,5603
24526,38,45,42,5736
24527,34,48,42,6072
24524,35,46,42,6326
24525,33,42,42,6476
24528,37,43,42,6477
24529,32,43,42,6601
24522,28,43,41,6726
24520,28,43,41,6730
24521,26,43,41,6747
24547,24,42,39,2173
24548,30,44,47,2439
24551,39,49,34,2954
24549,31,41,47,3190
24543,50,229,46,3290
24546,48,122,46,3783
24552,42,125,50,4094
24553,46,82,43,4222
24556,42,83,47,4493
24554,43,82,44,4972
24559,44,81,46,5031
24555,49,82,37,5434
24557,48,80,37,5806
24540,30,44,49,5896
24544,42,43,34,5982
24542,39,42,35,6306
24550,40,43,34,6313
24545,38,42,34,6385
24558,34,41,35,6481
24541,28,39,40,6629
24561,26,42,38,2194
24574,43,49,41,2904
24560,34,43,62,3074
24564,49,46,41,3399
24571,49,43,41,4048
24565,53,162,50,4092
24579,43,46,41,4262
24576,50,172,40,4292
24575,45,44,41,5045
24572,47,42,41,5147
24578,52,37,39,5381
24577,49,25,53,5523
24570,42,44,41,5646
24573,42,42,41,6026
24569,32,47,41,6212
24566,35,46,41,6295
24567,35,43,41,6445
24563,31,42,42,6564
24568,33,42,41,6566
24562,29,42,40,6673
24580,92,43,43,1841
24595,109,42,44,3026
24593,105,46,45,3110
24581,105,44,45,3286
24589,105,40,45,3974
24587,102,45,44,3976
24591,111,249,44,4003
24588,108,250,45,4146
24597,112,245,44,4481
24584,116,237,44,4780
24596,115,237,44,4921
24599,115,224,54,5338
24585,115,237,44,5420
24594,111,237,44,5664
24592,107,136,45,6032
24598,108,134,44,6105
24590,104,40,45,6308
24582,94,45,45,6496
24586,102,41,44,6593
24583,95,43,44,6657
24617,27,44,40,2217
24619,36,42,43,2792
24618,37,52,43,3064
24616,38,52,43,3104
24607,52,148,43,3304
24606,57,122,55,3606
24604,54,144,43,3720
24615,51,226,44,4206
24605,59,220,43,4723
24603,59,220,42,4784
24608,54,217,43,5297
24602,61,214,43,5528
24612,57,216,42,5600
24613,55,215,43,5668
24610,41,48,43,5861
24601,44,46,43,6242
24611,40,47,43,6262
24609,31,43,43,6423
24600,46,42,43,6421
24614,31,43,43,6530
24625,32,40,44,2471
24622,28,43,42,2607
24621,26,43,44,3206
24627,33,42,44,3258
24639,53,48,44,3898
24635,53,36,44,4317
24637,46,312,44,4414
24634,51,52,44,5001
24632,47,48,44,5100
24629,38,57,44,5121
24638,51,40,44,5346
24633,50,43,44,5568
24630,49,42,44,5753
24636,49,42,44,6069
24631,45,43,44,6101
24628,36,46,44,6310
24624,38,46,44,6427
24620,37,46,44,6555
24623,32,45,44,6656
24626,34,46,44,6672
24640,27,45,42,2135
24645,39,46,45,2746
24643,28,47,45,2856
24642,30,43,45,2964
24654,44,91,45,3458
24659,60,213,44,3654
24657,49,147,44,4025
24656,46,90,45,4409
24652,48,86,45,4488
24653,43,89,45,4948
24658,46,86,45,5403
24655,45,87,45,5485
24648,43,89,45,5521
24647,42,89,45,5813
24649,41,86,45,5935
24650,39,44,45,6246
24646,40,42,45,6366
24641,38,42,45,6534
24644,38,44,45,6563
24651,35,42,45,6638
24663,27,41,45,2047
24661,29,45,43,2328
24665,36,44,51,2779
24660,32,46,56,3477
24676,48,51,33,3911
24667,40,225,52,3909
24668,38,48,50,4101
24677,47,57,33,4432
24670,41,47,49,4807
24664,41,43,52,4829
24666,37,46,52,5142
24674,46,52,33,5450
24675,49,45,34,5685
24662,39,41,50,5805
24673,51,44,32,6098
24672,43,33,50,6220
24669,42,36,47,6307
24671,45,45,34,6347
24678,43,42,33,6553
24679,45,39,32,6600
24681,26,55,28,2135
24694,42,50,49,2849
24692,47,46,47,2871
24683,30,44,44,3340
24695,45,129,49,3628
24697,47,47,45,4269
24680,45,51,48,4277
24691,45,48,46,4432
24688,39,49,48,4911
24687,37,52,50,4980
24684,43,48,47,5183
24686,36,52,48,5610
24682,43,46,47,5936
24685,41,44,44,5999
24696,43,45,37,6102
24689,38,42,47,6144
24699,50,43,31,6354
24690,28,43,44,6539
24698,48,42,30,6554
24693,50,40,30,6560
24701,31,32,34,1435
24716,47,92,51,2965
24709,46,93,51,3310
24713,61,95,32,3606
24714,48,92,47,4244
24708,47,89,51,4358
24703,50,84,51,4503
24717,60,90,32,4949
24712,41,44,39,5170
24710,45,41,45,5224
24719,57,41,32,5445
24707,60,38,32,5873
24706,45,43,39,5958
24715,42,43,39,6263
24700,41,45,39,6478
24705,39,43,39,6672
24711,42,36,39,6722
24704,35,40,39,6933
24702,41,37,39,6970
24718,29,41,38,7032
24724,97,41,39,1874
24720,114,45,42,2554
24731,116,43,40,3179
24727,102,44,51,3626
24723,111,48,42,3957
24736,121,244,47,4088
24738,118,242,49,4283
24725,122,238,50,4517
24735,119,118,50,4962
24734,116,44,40,5302
24722,111,41,45,5420
24737,111,52,38,5422
24739,117,42,37,5842
24726,114,43,38,6137
24728,107,41,41,6288
24730,114,44,32,6321
24729,108,39,41,6522
24733,115,41,30,6593
24732,100,40,44,6734
24721,101,40,41,6780
24741,26,40,38,2812
24740,28,40,38,2841
24742,24,40,39,2917
24747,34,39,39,3249
24750,50,40,44,3877
24754,47,43,37,4068
24755,46,44,45,4351
24757,50,42,44,4391
24758,50,39,44,4889
24753,43,44,39,5231
24759,43,42,39,5602
24756,48,31,44,5786
24748,43,38,39,5859
24752,45,41,38,5868
24751,41,38,39,5957
24746,35,44,39,6118
24745,32,40,39,6424
24744,32,40,39,6562
24743,34,39,39,6571
24749,30,40,39,6639
24762,25,41,39,1610
24774,50,138,41,2635
24773,49,141,41,3560
24775,51,222,41,4177
24776,55,221,41,4194
24777,53,219,41,4633
24779,53,217,41,4674
24770,39,47,42,4981
24778,51,130,41,4946
24768,33,51,42,5509
24772,39,43,42,5794
24769,38,44,42,5826
24765,38,48,42,5934
24771,41,40,42,6305
24767,36,40,42,6400
24766,34,43,42,6573
24764,36,39,42,6655
24763,33,39,42,6771
24761,29,44,40,6892
24760,30,40,40,6950
24781,25,33,37,1920
24796,46,126,51,3029
24787,35,41,42,3205
24789,41,145,42,3481
24799,44,131,51,3776
24790,42,142,42,4043
24794,43,140,42,4578
24793,49,126,48,4584
24783,40,137,42,5061
24795,43,122,51,5305
24785,41,133,42,5631
24798,47,117,51,5731
24797,45,108,54,5982
24792,39,92,41,6023
24786,37,45,41,6216
24782,39,45,41,6266
24791,38,42,41,6423
24788,33,41,42,6586
24780,31,41,43,6725
24784,26,42,40,6817
24808,95,44,43,1743
24813,109,49,41,2768
24812,119,39,52,3508
24815,117,39,52,4005
24809,112,55,41,4209
24806,118,38,51,4424
24804,117,38,53,4585
24801,115,51,41,4809
24814,113,49,41,5203
24819,113,47,41,5480
24803,112,49,41,5887
24800,100,45,60,5956
24810,107,46,41,6015
24818,108,43,41,6328
24805,109,43,41,6358
24807,106,44,41,6540
24802,107,44,41,6639
24816,103,42,41,6727
24811,103,41,41,6736
24817,91,42,42,6867
24825,29,45,41,2048
24820,27,42,21,2296
24822,39,135,42,2686
24837,48,125,42,3282
24838,54,97,52,3617
24834,54,109,42,3697
24824,49,117,42,3797
24832,50,94,58,4186
24839,45,113,42,4694
24828,37,106,61,4858
24833,51,107,42,5308
24835,52,105,42,5587
24831,50,108,42,5668
24836,50,106,42,5932
