count,post,get,filter
16095,15,12,3855
16101,20,10,3445
16102,18,11,3471
16104,16,11,3852
16100,15,10,3930
16103,15,11,3969
16106,18,13,3238
16109,18,12,3388
16108,18,13,3791
16107,15,13,3952
16105,18,13,3963
16110,20,17,3057
16112,20,13,3124
16111,19,13,3786
16113,20,10,3793
16114,15,13,3884
16119,17,12,3470
16116,17,12,3650
16118,17,15,3731
16115,18,11,3918
16117,14,11,3959
16124,16,13,3170
16120,18,13,3447
16121,17,11,3709
16122,18,13,3806
16123,13,13,3904
16129,25,16,3408
16126,21,21,3690
16125,19,17,3797
16128,21,19,3853
16127,21,19,3936
16131,18,10,3654
16134,19,12,3662
16130,20,9,3735
16132,14,11,3848
16133,13,9,3909
16138,18,11,2967
16139,18,15,2985
16136,18,12,3599
16135,19,10,3750
16137,14,12,3851
16144,17,12,3381
16141,16,10,3584
16142,17,11,3607
16140,15,10,3728
16143,12,9,3861
16148,16,16,3693
16146,18,12,3723
16147,17,15,3866
16149,18,11,3957
16145,15,12,3997
16152,19,13,3624
16153,20,12,3647
16151,17,11,3735
16154,20,10,3769
16150,16,11,3908
16157,16,9,3090
16155,16,14,3404
16158,16,12,3548
16159,17,10,3720
16156,13,12,3800
16162,19,12,3433
16161,20,13,3443
16164,18,11,3741
16160,17,11,3747
16163,14,9,3844
16169,28,14,3204
16165,23,16,3273
16168,21,18,3485
16167,22,17,3704
16166,21,15,3759
16172,16,11,2916
16174,18,13,3245
16170,18,12,3579
16173,13,10,3768
16171,18,10,3848
16176,15,12,2998
16177,21,12,3408
16175,21,11,3838
16179,15,13,3883
16178,13,12,3906
16184,21,10,3122
16182,17,14,3282
16181,18,11,3696
16180,18,10,3847
16183,13,12,3864
16189,18,12,3150
16185,19,11,3274
16188,13,9,3794
16187,17,10,3848
16186,16,10,3874
16193,20,16,2984
16190,22,11,3387
16192,21,11,3737
16194,17,13,3763
16191,20,13,3864
16197,18,13,3132
16198,18,13,3528
16196,18,10,3637
16199,16,12,3757
16195,16,12,3853
16203,15,10,3329
16204,16,12,3399
16202,17,12,3700
16200,17,13,3722
16201,14,11,3825
16209,17,11,3357
16208,15,12,3573
16207,18,13,3657
16206,14,11,3938
16205,13,10,3964
16210,19,14,3262
16214,19,12,3643
16213,15,14,3780
16212,15,12,3823
16211,19,10,3866
16216,17,12,3145
16218,18,13,3405
16217,17,14,3598
16215,17,13,3797
16219,13,14,3862
16223,16,12,3547
16224,15,12,3899
16221,16,13,4031
16220,15,10,4068
16222,13,10,4219
16225,17,15,3410
16226,18,14,3700
16227,18,13,3733
16228,17,14,3838
16229,14,13,3905
16231,21,12,3450
16230,21,13,3495
16232,20,12,3740
16233,17,11,3886
16234,18,11,3907
16236,25,12,3371
16238,21,13,3565
16239,21,13,3586
16237,20,12,3766
16235,19,12,3858
16240,17,13,3550
16244,17,10,3654
16242,18,11,3736
16241,15,11,3958
16243,13,10,4006
16248,17,9,3432
16247,18,10,3480
16246,17,11,3526
16249,14,10,3807
16245,13,9,3828
16252,18,13,3114
16254,16,14,3250
16250,16,11,3634
16253,17,10,3820
16251,13,12,4024
16255,15,10,2821
16258,19,10,3101
16256,19,10,3732
16259,16,10,3782
16257,14,8,3875
16260,15,15,3149
16262,18,11,3597
16264,17,13,3747
16261,17,11,3967
16263,14,12,4002
16269,16,16,3275
16268,18,14,3553
16267,18,11,3855
16266,19,10,3861
16265,16,12,3950
16271,19,11,3037
16273,20,15,3365
16272,15,12,3844
16274,18,12,3871
16270,20,12,3953
16279,19,13,3516
16276,20,11,3581
16278,16,11,3832
16275,17,11,3855
16277,14,9,3970
16283,29,16,3143
16282,29,16,3366
16280,28,14,3780
16281,30,12,3842
16284,25,14,3939
16288,15,13,3492
16289,19,13,3740
16287,20,10,3755
16286,16,11,3918
16285,15,11,3924
16293,16,18,3090
16290,21,11,3559
16294,16,13,3821
16292,20,10,3924
16291,15,13,3933
16298,16,14,3619
16299,20,17,3629
16296,20,16,3736
16295,22,12,3750
16297,19,13,3870
16301,18,12,3770
16300,18,15,3770
16302,17,12,3803
16303,16,12,3867
16304,14,11,3944
16307,15,12,2966
16309,19,11,3532
16305,19,12,3736
16306,18,13,3761
16308,17,12,3841
16310,19,16,3579
16312,22,9,3661
16314,18,9,3787
16313,18,12,3829
16311,15,11,3920
16318,16,13,2796
16319,17,14,3574
16316,17,14,3605
16315,19,9,3711
16317,14,11,3777
16321,17,17,3258
16324,13,20,3603
16323,17,17,3659
16320,19,11,3845
16322,14,15,3919
16328,16,12,3835
16327,16,13,3842
16326,18,12,3910
16329,15,13,3985
16325,14,12,4068
16331,17,16,3371
16333,16,11,3453
16334,17,11,3727
16332,17,10,3812
16330,14,12,3826
16337,20,9,3323
16338,17,12,3461
16336,18,13,3509
16335,17,10,3731
16339,15,10,3832
16341,18,12,2908
16344,17,15,3100
16343,16,13,3607
16340,17,10,3748
16342,14,12,3836
16346,18,12,3481
16348,17,12,3737
16345,19,9,3930
16347,15,10,3943
16349,13,10,3968
16350,33,14,3718
16352,32,11,3795
16354,31,16,3856
16351,31,14,3981
16353,28,13,4007
16356,20,15,3535
16358,16,14,3633
16355,16,12,3902
16359,21,10,3930
16357,20,10,3937
16361,19,11,2995
16362,18,12,3531
16364,18,10,3714
16363,16,9,3830
16360,15,9,4003
16365,20,14,3243
16368,18,14,3570
16367,18,11,3842
16366,20,10,3869
16369,16,11,3940
16372,25,10,3811
16371,23,11,3814
16370,15,10,4146
16374,18,12,4141
16373,19,10,4153
16379,17,12,3520
16376,21,12,3811
16375,19,10,3835
16378,17,11,3891
16377,13,13,3988
16382,18,13,3752
16380,19,12,3864
16384,15,11,3894
16383,18,12,3915
16381,20,10,3978
16389,19,11,3480
16387,18,12,3487
16386,16,13,3847
16388,15,11,3933
16385,14,9,3942
16390,19,16,3124
16391,19,11,3259
16394,18,12,3695
16393,19,9,3795
16392,14,12,3917
16398,16,15,3593
16399,17,13,3691
16397,18,13,3895
16395,14,12,3933
16396,17,11,3955
16404,19,11,3783
16403,19,13,3791
16400,17,12,3960
16401,15,11,4027
16402,13,10,4069
16409,17,14,3647
16408,20,12,3651
16407,15,14,3940
16406,15,12,3957
16405,21,9,3977
16412,19,13,3208
16410,19,13,3542
16411,18,13,3744
16413,15,13,3845
16414,14,12,3998
16416,19,13,3691
16418,15,10,3851
16419,18,12,3868
16417,17,10,3906
16415,13,11,3950
16420,18,11,3472
16422,19,13,3635
16423,18,14,3766
16424,18,12,3912
16421,15,11,3988
16425,17,15,3224
16429,17,14,3401
16426,17,16,3716
16427,18,13,3789
16428,13,13,3878
16433,20,14,3557
16431,20,14,3611
16430,27,11,3690
16432,19,13,3769
16434,16,13,3861
16439,17,13,3104
16438,17,13,3249
16436,17,11,3554
16437,17,10,3766
16435,13,12,3875
16442,16,10,2940
16444,21,13,3634
16441,22,13,3705
16443,20,11,3788
16440,19,11,3855
16447,20,13,3352
16449,19,10,3656
16448,16,13,3780
16445,17,11,3959
16446,14,12,3963
16454,15,17,3606
16451,18,13,3749
16452,13,13,3845
16453,17,14,3864
16450,19,12,3963
16459,16,11,3115
16457,17,16,3389
16456,18,11,3819
16458,16,13,3886
16455,14,12,3973
16462,21,11,3577
16460,17,12,3697
16461,17,12,3815
16463,15,12,3887
16464,13,11,3991
16467,19,12,3283
16469,16,12,3628
16466,18,11,3765
16465,15,11,3828
16468,13,11,3934
16470,40,13,3218
16473,41,12,3226
16472,40,14,3754
16474,42,12,3845
16471,36,13,3947
16476,17,12,3486
16475,16,14,3597
16477,21,9,3799
16479,15,11,3936
16478,13,12,4021
16483,19,14,3484
16482,19,10,3601
16481,20,11,3676
16480,16,12,3870
16484,14,10,3927
16488,17,16,3628
16489,18,12,3674
16486,18,11,3769
16485,17,12,3895
16487,14,12,3945
16492,15,10,3474
16493,20,11,3570
16494,17,12,3692
16491,18,10,3859
16490,14,10,3870
16496,17,14,3244
16499,19,15,3431
16495,16,19,3624
16498,20,12,3907
16497,13,15,3990
16502,743,172,2690
16501,741,175,3073
16504,738,176,4008
16503,743,172,4257
16500,743,170,4326
16508,18,12,3442
16509,17,13,3837
16505,13,10,3905
16506,15,11,3943
16507,18,8,3945
16510,20,17,3268
16511,22,15,3489
16513,20,13,3909
16512,20,11,3941
16514,16,12,3974
16519,18,12,3237
16515,17,11,3319
16518,18,12,3611
16516,18,10,3868
16517,14,10,3925
16522,17,12,3611
16524,21,11,3810
16523,16,12,3854
16520,17,12,4046
16521,13,12,4068
16526,20,13,3497
16529,19,10,3616
16528,16,9,3865
16527,17,11,3884
16525,14,10,3997
16532,22,16,3240
16530,21,16,3645
16534,22,16,3783
16531,21,14,3897
16533,17,15,3956
16539,17,9,3358
16535,18,13,3687
16537,17,14,3797
16536,17,11,3882
16538,12,12,3906
16543,16,12,3558
16541,16,10,3723
16542,17,13,3780
16544,17,12,3794
16540,14,11,3904
16545,18,10,3655
16549,19,12,3793
16546,19,11,3855
16547,15,11,3885
16548,14,10,3984
16551,20,12,3594
16550,20,13,3653
16553,19,13,3725
16554,17,12,3937
16552,17,12,3991
16556,17,16,3507
16555,13,13,3545
16557,18,13,3580
16559,18,10,3736
16558,17,11,3841
16560,19,14,3169
16564,18,15,3516
16561,22,11,3659
16562,19,11,3803
16563,16,11,3881
16567,17,14,3521
16569,16,14,3754
16565,14,12,3901
16566,16,14,3908
16568,17,10,4005
16571,21,12,3541
16570,23,9,3705
16573,15,11,3871
16574,17,12,3877
16572,14,10,4029
16576,20,16,3441
16575,23,19,3445
16579,29,31,3781
16577,33,26,3824
16578,32,23,3897
16583,26,9,3366
16581,24,9,3632
16580,23,10,3635
16584,18,9,3919
16582,19,11,3926
16587,18,12,3530
16588,17,11,3753
16589,18,12,3771
16586,15,11,3826
16585,13,9,3990
16594,19,29,3225
16593,20,27,3449
16590,20,23,3615
16592,19,24,3791
16591,15,13,3934
16597,15,19,3693
16596,19,12,3703
16598,19,13,3782
16599,20,9,3958
16595,25,12,4000
16602,20,13,3453
16600,18,14,3687
16604,18,10,3803
16601,19,14,3929
16603,15,11,4024
16606,17,12,3165
16607,20,12,3681
16608,16,11,3807
16609,16,13,3866
16605,15,11,4011
16611,21,10,3726
16613,13,11,3783
16610,17,13,3810
16612,16,14,3972
16614,14,11,4034
16616,18,14,3653
16619,20,9,3884
16617,19,12,3884
16618,19,11,3932
16615,14,14,4025
16622,18,11,3611
16623,21,12,3689
16624,18,10,3784
16621,15,14,3875
16620,15,11,4010
16628,16,16,3921
16626,14,14,3946
16629,16,13,4025
16627,21,7,4046
16625,17,9,4097
16634,21,12,3532
16631,21,13,3562
16630,20,11,3921
16632,21,12,3939
16633,16,12,4023
16638,17,12,3495
16637,19,12,3657
16635,18,13,3677
16639,18,11,3836
16636,15,11,3899
16640,19,13,3373
16643,18,13,3413
16642,15,15,3660
16641,19,9,3888
16644,14,12,4035
16646,17,11,3265
16647,20,11,3516
16645,20,11,3690
16649,15,11,3983
16648,13,12,3985
16651,19,14,3697
16654,18,14,3699
16653,13,16,3782
16650,15,14,3975
16652,15,11,4023
16656,14,14,3258
16657,18,16,3687
16658,19,13,3851
16659,18,10,3955
16655,19,14,3958
16662,17,12,2956
16664,18,13,3003
16661,17,10,3863
16660,15,11,3905
16663,12,11,3975
16668,16,12,3509
16665,20,12,3629
16667,17,13,3742
16669,18,12,3923
16666,14,13,3967
16674,22,13,3808
16671,21,11,3985
16672,22,14,3992
16673,21,13,3995
16670,18,12,4077
16676,19,12,3235
16675,20,14,3395
16678,21,13,3631
16679,20,13,3877
16677,17,12,3895
16682,22,12,3192
16683,18,16,3793
16681,14,10,4006
16684,14,11,4023
16680,18,12,4023
16687,14,13,3011
16688,22,13,3761
16686,18,14,3806
16689,22,12,3865
16685,18,12,3941
16691,17,16,3832
16694,18,11,3867
16692,18,14,3873
16690,18,12,4008
16693,14,12,4038
16699,21,12,3625
16696,21,10,3647
16697,16,12,3863
16695,18,12,3871
16698,14,12,4023
16701,27,17,3576
16702,27,17,3870
16703,26,13,3932
16704,26,14,3934
16700,22,15,4034
16705,25,11,3723
16709,27,12,3750
16708,26,11,3792
16706,24,10,3998
16707,19,11,4019
16712,25,10,3677
16710,23,16,3734
16713,23,11,3855
16711,19,16,3856
16714,18,14,3982
16719,23,12,3545
16718,16,16,3608
16716,23,9,3852
16715,16,16,3986
16717,15,14,4196
16723,17,13,3799
16722,18,10,3804
16721,19,12,3879
16724,14,11,4028
16720,12,11,4119
16725,17,17,3319
16727,18,13,3601
16728,16,13,3799
16729,17,11,3805
16726,14,12,3991
16734,16,15,3639
16733,15,17,3662
16731,16,14,3827
16730,14,11,3903
16732,20,7,3980
16739,16,15,3477
16736,18,15,3692
16737,19,12,3917
16735,18,10,3950
16738,14,12,4009
16743,16,15,3838
16741,15,10,3879
16740,18,11,3986
16742,21,10,3992
16744,16,11,4037
16747,18,16,3821
16746,19,11,3985
16745,16,16,4004
16748,14,13,4120
16749,18,12,4129
16751,15,12,3541
16750,18,11,3579
16754,18,15,3656
16752,19,15,3910
16753,20,10,3932
16757,18,10,3216
16756,17,11,3676
16759,15,12,3708
16758,14,11,3876
16755,13,10,3993
16762,19,14,3561
16763,20,14,3590
16760,19,13,3724
16761,20,11,4119
16764,16,12,4130
16768,24,14,3029
16765,21,14,3236
16769,20,14,3566
16766,19,13,3953
16767,25,9,4039
16772,16,11,3152
16771,20,13,3229
16774,20,10,3702
16773,17,12,3823
16770,15,10,4001
16775,20,15,3224
16778,17,17,3542
16777,18,12,4001
16776,19,10,4032
16779,14,12,4134
16782,17,14,3419
16784,18,14,3601
16781,18,13,3784
16780,18,11,3888
16783,15,12,3996
16786,19,12,3249
16787,16,12,3540
16788,18,13,3799
16789,14,11,3907
16785,12,10,4029
16792,23,11,3640
16793,21,17,3696
16791,22,17,3838
16794,20,14,3932
16790,19,12,4012
16798,15,12,3821
16797,22,9,3900
16799,16,14,3902
16795,14,12,3923
16796,17,13,4017
16804,19,15,3741
16802,16,12,3824
16803,19,11,3913
16800,19,12,3937
16801,13,11,4006
16809,22,14,3521
16805,20,13,3728
16808,22,12,3776
16807,19,11,3881
16806,18,11,3987
16814,19,12,3323
16810,16,13,3507
16812,20,14,3542
16811,20,14,3842
16813,19,12,3854
16816,18,12,3117
16818,17,17,3285
16819,18,16,3953
16817,17,13,4020
16815,14,15,4077
16820,20,12,3960
16821,23,13,4131
16824,21,13,4546
16823,15,14,4581
16822,14,12,4811
16826,26,12,3965
16829,27,18,4100
16827,23,16,4359
16825,16,11,4517
16828,15,16,4568
16832,21,13,3495
16830,17,14,3727
16833,20,14,3784
16831,22,9,3943
16834,16,12,3950
16838,17,12,3549
16835,21,16,3647
16839,20,14,3729
16836,20,12,3898
16837,21,10,4008
16841,20,14,3137
16840,21,11,3813
16843,14,11,4000
16844,17,11,4027
16842,16,13,4063
16848,18,15,3110
16847,18,17,3214
16846,17,13,4092
16849,18,10,4113
16845,16,12,4193
16854,12,10,3282
16852,19,13,3689
16850,18,12,3772
16853,17,9,3876
16851,16,9,3928
16856,23,13,3637
16855,22,13,3749
16859,21,14,3768
16857,21,12,3896
16858,19,11,3996
16864,20,12,3734
16863,17,12,3758
16861,17,12,3891
16862,16,11,3939
16860,14,11,3986
16866,19,11,3421
16869,19,11,3543
16867,16,12,3894
16865,16,10,3997
16868,14,10,4080
16870,32,16,3267
16874,31,14,3680
16872,33,12,3915
16873,31,11,3937
16871,29,13,4016
16875,11,12,3335
16876,19,12,3611
16877,15,12,3797
16879,14,12,3897
16878,14,10,3973
16883,14,9,3475
16881,18,13,3680
16882,19,9,3824
16884,18,12,3875
16880,15,11,4000
16889,17,16,3540
16887,23,11,3649
16888,16,15,3773
16886,17,13,3893
16885,14,15,4025
16893,17,17,3568
16894,20,11,3874
16890,21,9,4068
16892,14,14,4130
16891,18,9,4178
16897,19,16,3405
16895,19,15,3567
16898,16,15,3711
16899,20,10,3905
16896,15,11,3982
16901,16,12,3627
16903,20,13,3644
16900,17,14,3650
16902,19,14,3897
16904,19,14,3989
16908,22,14,3341
16909,21,15,3460
16906,21,12,3798
16907,21,12,4018
16905,19,12,4202
16910,21,14,3394
16914,19,14,3658
16911,20,11,4009
16912,19,10,4041
16913,16,12,4077
16917,14,9,3226
16916,21,11,3376
16915,19,12,3867
16918,16,10,3878
16919,18,10,4008
16924,17,15,3359
16920,17,13,3535
16922,18,11,4030
16921,17,11,4051
16923,14,12,4175
16927,16,13,3523
16926,20,12,3622
16929,16,12,3918
16928,16,10,4035
16925,12,12,4058
16931,18,9,3902
16932,17,11,3934
16934,16,13,3932
16930,13,10,4007
16933,14,10,4059
16938,21,12,3824
16939,17,14,3947
16936,20,9,3999
16937,13,11,4035
16935,15,11,4088
16940,21,34,3725
16943,21,38,3738
16944,19,34,4033
16941,20,35,4365
16942,16,35,4411
16947,22,11,3357
16948,16,17,3682
16949,17,13,3785
16945,17,13,3967
16946,15,13,4025
16950,23,13,3563
16952,22,16,3641
16951,21,14,3802
16954,20,13,3964
16953,18,12,4031
16958,14,17,3426
16959,19,19,3584
16956,18,20,3997
16955,18,19,4000
16957,19,15,4225
16960,22,12,3295
16963,20,12,3600
16964,20,9,3948
16961,19,9,4028
16962,15,10,4077
16969,14,14,3601
16968,17,14,3900
16966,18,13,3989
16965,15,11,4001
16967,18,10,4044
16973,18,14,3239
16974,16,15,3663
16971,17,13,4076
16972,18,12,4086
16970,15,12,4220
16978,16,16,3664
16976,18,14,3807
16977,16,11,3953
16979,17,10,3973
16975,13,13,4044
16981,19,12,3617
16984,14,14,3780
16982,17,14,3899
16980,18,10,4002
16983,13,11,4043
16988,18,15,3302
16989,18,14,3353
16987,19,9,3687
16986,14,14,3933
16985,15,11,4045
16992,19,16,3180
16993,21,17,3632
16990,25,13,3920
16991,21,12,3930
16994,22,13,4029
16999,18,11,3533
16996,19,10,4014
16997,14,12,4018
16995,16,11,4122
16998,12,11,4177
17004,17,15,3165
17003,18,10,3615
17000,17,12,3949
17001,17,11,4010
17002,13,13,4058
17006,19,13,3611
17007,20,13,3702
17005,19,15,3873
17009,16,13,4040
17008,19,13,4071
17012,21,11,3774
17011,20,11,3883
17013,15,10,4086
17014,15,11,4114
17010,18,12,4139
17017,17,14,3826
17018,20,11,3828
17019,15,11,3869
17015,16,11,4101
17016,12,13,4114
17020,23,12,3236
17024,26,14,3533
17021,25,16,3736
17023,25,12,3971
17022,26,10,3989
17025,14,11,3579
17028,16,13,3734
17029,20,10,3753
17026,16,14,3868
17027,16,10,3979
17030,19,14,3488
17031,23,13,3555
17032,23,8,3802
17034,17,13,3904
17033,17,12,4127
17038,18,10,3686
17039,18,13,3703
17037,19,12,3764
17036,17,10,3983
17035,12,11,4084
17041,19,14,3396
17042,15,15,3583
17044,18,13,3863
17043,14,12,3928
17040,13,11,4011
17046,19,15,3400
17048,19,13,3643
17047,18,15,3673
17049,17,13,3891
17045,16,13,3999
17051,18,12,3513
17054,16,14,3552
17052,18,12,3695
17053,17,10,3888
17050,13,13,3973
17058,15,15,3235
17056,18,14,3556
17059,16,11,3666
17057,16,12,3908
17055,14,11,4150
17062,18,12,3171
17061,18,14,3354
17063,15,11,3827
17060,18,11,3987
17064,13,10,4004
17067,17,11,3159
17066,16,15,3675
17069,16,11,3941
17068,13,11,4048
17065,16,10,4101
17073,23,22,3683
17071,23,23,3775
17070,23,24,3793
17072,19,25,4012
17074,18,23,4090
17075,18,17,3715
17078,17,14,3945
17079,17,17,3959
17077,18,17,3999
17076,14,14,4094
17082,20,11,3426
17080,18,13,3570
17084,20,10,3777
17083,14,11,3958
17081,17,11,3980
17087,21,14,3316
17088,17,14,3329
17089,20,15,3730
17085,17,12,4059
17086,22,11,4063
17092,13,12,3112
17090,18,13,3307
17094,18,13,3825
17091,21,11,3937
17093,15,13,4016
17097,20,12,3534
17095,19,14,3635
17099,19,11,3930
17096,17,11,3973
17098,13,10,4012
17100,22,14,3540
17102,20,15,3622
17101,22,11,3806
17104,22,12,3844
17103,18,12,4006
17106,19,9,3798
17105,22,10,3886
17108,14,10,3903
17109,15,8,4060
17107,11,12,4065
17111,18,11,4048
17112,18,14,4113
17110,18,13,4685
17114,18,13,4981
17113,15,11,5069
17116,13,12,3287
17118,20,11,3605
17117,16,13,3859
17115,15,11,4109
17119,20,8,4129
17121,17,10,2959
17122,18,14,3233
17124,16,15,3957
17120,18,11,3970
17123,12,13,4018
17129,18,11,3830
17126,17,13,3849
17128,12,10,3867
17127,18,9,4014
17125,14,11,4112
17134,16,9,3571
17133,15,13,3750
17132,15,9,3988
17131,19,9,4013
17130,13,9,4068
17135,41,18,3637
17139,41,18,3656
17137,40,14,3722
17136,42,12,3930
17138,38,13,4026
17142,18,14,3475
17141,19,14,3480
17144,19,12,3918
17140,15,13,4250
17143,15,13,4278
17149,21,14,3163
17148,18,14,3248
17146,22,10,4028
17145,17,13,4052
17147,14,13,4183
17151,18,11,3414
17153,23,15,3408
17152,23,12,3869
17150,25,11,3909
17154,20,12,4057
17155,19,12,3553
17156,20,14,3699
17157,19,15,4002
17158,19,12,4037
17159,16,12,4104
17161,18,12,3987
17162,18,12,4004
17164,16,12,4105
17160,13,12,4201
17163,14,13,4209
17169,19,14,3583
17165,19,15,3667
17166,19,15,3826
17168,18,14,3982
17167,14,14,4043
17171,21,11,3581
17172,21,11,3846
17173,17,12,3879
17174,14,12,4146
17170,14,12,4196
17178,20,13,3493
17179,19,11,3648
17177,19,13,3890
17176,17,10,4079
17175,15,11,4089
17184,17,11,3084
17181,17,14,3593
17180,19,13,3866
17183,18,12,3917
17182,14,12,4115
17189,20,17,3742
17186,20,16,3784
17185,15,14,4029
17188,17,17,4027
17187,18,12,4077
17190,22,13,3597
17193,18,15,3770
17192,22,10,3905
17194,21,12,3905
17191,18,12,4059
17195,18,15,3459
17199,22,16,3463
17198,20,19,3702
17196,21,15,3886
17197,21,14,3998
17203,19,13,3071
17200,22,12,3190
17204,15,14,3736
17202,16,11,4067
17201,14,11,4172
17205,13,10,2755
17207,18,14,3343
17208,17,11,3562
17206,17,11,3914
17209,15,11,4006
17210,19,15,3141
17212,19,14,3411
17211,20,14,3929
17214,19,13,4073
17213,18,11,4154
17218,20,11,3565
17219,17,13,3778
17216,17,11,3933
17217,19,11,4022
17215,15,10,4077
17220,13,12,3470
17221,19,13,3698
17224,17,13,3821
17222,18,10,3917
17223,15,11,3970
17228,15,12,3383
17226,18,14,3439
17227,19,13,3805
17225,18,13,3931
17229,19,10,4035
17230,26,18,3555
17233,26,16,3758
17232,22,13,4066
17234,23,13,4067
17231,26,13,4117
17235,18,11,3654
17239,17,16,3790
17236,19,11,3895
17238,13,13,4093
17237,19,10,4092
17244,17,13,3831
17241,20,12,3860
17242,17,12,3953
17240,17,11,4007
17243,14,11,4115
17246,19,15,3538
17249,17,14,3609
17248,17,13,3956
17247,18,12,3987
17245,16,12,4077
17254,19,11,3622
17250,20,14,3842
17253,18,11,3867
17252,15,12,4062
17251,13,13,4137
17256,36,20,3168
17259,18,38,3450
17255,35,20,3918
17258,20,32,3939
17257,35,16,4077
17263,18,15,3731
17261,19,11,3877
17262,18,10,4039
17264,17,12,4069
17260,15,12,4177
17265,17,12,3782
17269,17,14,3901
17267,18,11,3964
17268,17,15,3981
17266,14,12,4077
17270,20,14,3963
17271,24,12,4010
17272,23,9,4105
17273,18,14,4182
17274,17,12,4212
17276,19,11,3572
17278,19,14,3649
17277,18,16,3862
17279,17,11,4045
17275,12,15,4089
17284,18,14,3493
17283,19,13,3707
17280,19,13,3858
17282,18,12,3945
17281,16,11,4149
17285,22,11,3599
17288,20,12,3689
17286,17,12,4053
17289,13,12,4172
17287,17,11,4191
17294,19,13,3898
17292,19,13,4000
17291,16,12,4065
17293,16,12,4074
17290,12,12,4132
17296,21,13,3853
17299,20,10,3898
17297,18,12,4040
17295,16,10,4064
17298,18,10,4094
17301,18,13,3881
17303,21,11,3885
17302,16,13,4009
17300,17,11,4092
17304,13,12,4178
17309,14,11,3245
17306,14,15,3593
17307,18,11,3628
17305,19,11,3932
17308,17,11,4068
17312,21,12,3083
17313,27,13,3637
17311,23,13,3947
17310,23,12,3959
17314,26,12,3974
17316,22,14,3904
17317,21,14,3929
17315,17,16,3934
17319,20,14,3984
17318,16,13,4108
17324,20,12,3731
17320,17,10,3865
17323,17,12,3925
17322,17,11,3944
17321,13,11,4082
17329,16,15,3588
17327,15,15,3601
17325,18,13,3975
17326,13,11,4092
17328,20,9,4099
17333,24,12,3238
17330,23,12,3512
17331,20,11,3982
17332,18,15,4063
17334,15,10,4102
17337,15,12,3414
17336,21,12,3834
17335,17,15,3978
17338,19,11,4060
17339,20,12,4093
17340,12,11,3472
17342,15,19,3632
17343,22,9,3837
17344,17,12,3974
17341,17,11,4060
17345,22,14,3951
17349,20,16,3960
17346,26,15,3998
17347,12,20,4133
17348,23,11,4156
17350,20,15,3653
17354,19,15,3795
17352,19,13,3975
17353,20,10,4231
17351,17,12,4302
17359,20,12,3407
17358,17,15,3490
17356,18,13,4075
17355,23,13,4123
17357,15,14,4288
17364,20,15,3577
17362,21,14,3860
17363,21,13,3986
17360,21,11,4098
17361,16,14,4123
17369,21,10,3760
17367,17,13,3902
17365,17,11,4007
17368,17,13,4013
17366,15,11,4194
17371,20,36,3924
17374,19,15,3965
17372,20,11,3999
17373,14,15,4089
17370,13,14,4190
17375,24,13,4036
17379,28,11,4053
17376,27,12,4074
17377,22,11,4114
17378,20,11,4173
17383,15,12,3400
17381,19,12,3672
17384,18,13,3864
17382,18,14,4102
17380,15,14,4167
17389,16,23,3219
17387,22,15,3618
17388,17,18,4045
17385,13,19,4098
17386,17,17,4120
17391,21,13,3243
17392,21,14,3657
17394,20,11,3943
17390,21,11,3963
17393,18,11,4103
17398,23,13,3991
17395,18,11,4163
17399,19,14,4245
17396,21,15,4255
17397,25,11,4301
17401,20,15,3854
17400,20,16,3991
17402,20,10,4037
17404,18,12,4244
17403,16,12,4266
17409,18,13,3609
17408,18,13,3790
17406,20,9,3946
17407,16,11,4184
17405,15,11,4336
17412,15,11,3330
17414,19,13,3623
17410,19,11,3951
17413,13,10,4078
17411,18,10,4108
17418,21,11,3614
17417,21,12,3867
17416,18,11,4143
17419,17,13,4172
17415,16,10,4252
17422,19,15,3913
17423,18,15,4085
17424,17,13,4148
17420,20,11,4190
17421,15,13,4213
17427,18,15,3881
17426,16,12,3967
17425,18,12,4038
17429,17,10,4324
17428,14,11,4339
17430,26,18,3943
17433,20,18,3988
17431,20,15,4032
17432,21,17,4048
17434,17,14,4166
17439,20,11,3804
17436,19,12,3948
17437,18,11,3989
17435,16,11,4072
17438,13,11,4175
17444,16,15,3342
17443,16,13,3734
17442,17,12,3898
17441,16,11,4213
17440,14,12,4269
17445,16,16,3567
17448,17,12,4080
17446,20,12,4098
17449,16,10,4174
17447,13,11,4268
17454,19,14,3247
17451,18,15,3420
17450,17,14,3907
17452,18,11,3990
17453,15,12,4136
17458,17,15,3600
17459,16,13,3671
17457,17,11,3826
17456,16,12,4018
17455,15,12,4091
17460,14,12,3539
17463,17,11,3597
17461,17,12,3896
17462,16,12,3900
17464,16,11,4061
17469,16,10,3162
17466,18,12,3403
17465,16,13,3909
17468,14,12,4135
17467,17,13,4195
17472,20,15,3515
17473,20,12,3810
17471,20,12,4054
17470,22,10,4218
17474,17,11,4297
17479,18,16,3509
17477,19,13,3580
17478,18,13,4018
17475,17,16,4187
17476,15,13,4193
17481,18,15,3750
17483,18,14,3915
17480,15,12,4091
17482,19,10,4107
17484,15,11,4193
17486,16,12,3616
17489,19,12,3624
17488,15,13,4064
17485,13,12,4154
17487,15,10,4175
17492,18,19,3995
17490,15,18,4004
17491,19,18,4010
17494,16,16,4149
17493,13,15,4213
17498,15,12,3573
17499,18,12,3804
17496,19,9,3919
